customer_id,churned
CUST44124,No
CUST44127,No
CUST44135,No
CUST44149,No
CUST44150,No
CUST44152,No
CUST44158,No
CUST44167,No
CUST44185,Yes
CUST44187,No
CUST44189,No
CUST44198,No
CUST44235,No
CUST44250,No
CUST44253,No
CUST44261,No
CUST44270,No
CUST44272,Yes
CUST44275,No
CUST44277,No
CUST44279,Yes
CUST44282,No
CUST44284,No
CUST44286,No
CUST44294,Yes
CUST44314,No
CUST44321,No
CUST44323,No
CUST44333,No
CUST44336,Yes
CUST44340,Yes
CUST44341,Yes
CUST44342,No
CUST44349,No
CUST44350,No
CUST44351,No
CUST44352,Yes
CUST44359,No
CUST44373,No
CUST44380,No
CUST44382,No
CUST44384,Yes
CUST44386,Yes
CUST44396,Yes
CUST44400,Yes
CUST44401,No
CUST44405,No
CUST44409,No
CUST44412,No
CUST44413,No
CUST44416,Yes
CUST44418,No
CUST44419,No
CUST44421,No
CUST44425,Yes
CUST44438,No
CUST44440,No
CUST44446,No
CUST44452,No
CUST44458,No
CUST44487,Yes
CUST44489,Yes
CUST44496,No
CUST44505,Yes
CUST44507,No
CUST44508,No
CUST44515,Yes
CUST44520,No
CUST44533,No
CUST44551,No
CUST44555,No
CUST44573,No
CUST44580,Yes
CUST44585,No
CUST44592,Yes
CUST44606,No
CUST44610,No
CUST44617,No
CUST44624,Yes
CUST44643,Yes
CUST44651,No
CUST44652,No
CUST44656,No
CUST44664,No
CUST44666,No
CUST44677,No
CUST44694,No
CUST44699,No
CUST44705,No
CUST44710,No
CUST44712,No
CUST44729,Yes
CUST44737,No
CUST44750,No
CUST44759,No
CUST44764,No
CUST44765,No
CUST44769,No
CUST44775,No
CUST44777,No
CUST44782,No
CUST44783,No
CUST44785,Yes
CUST44801,Yes
CUST44802,No
CUST44804,No
CUST44808,No
CUST44819,No
CUST44822,No
CUST44837,No
CUST44849,No
CUST44853,No
CUST44854,Yes
CUST44868,No
CUST44869,Yes
CUST44870,No
CUST44875,No
CUST44878,No
CUST44888,Yes
CUST44892,No
CUST44893,Yes
CUST44894,Yes
CUST44898,Yes
CUST44902,No
CUST44909,No
CUST44910,Yes
CUST44917,No
CUST44922,No
CUST44939,Yes
CUST44945,No
CUST44947,No
CUST44958,No
CUST44967,Yes
CUST44968,No
CUST44970,No
CUST44989,No
CUST44997,No
CUST45000,No
CUST45019,No
CUST45022,No
CUST45024,No
CUST45033,No
CUST45054,No
CUST45058,No
CUST45061,No
CUST45062,Yes
CUST45066,No
CUST45067,No
CUST45074,No
CUST45075,No
CUST45078,No
CUST45091,No
CUST45099,No
CUST45101,No
CUST45115,No
CUST45120,No
CUST45123,No
CUST45126,No
CUST45132,No
CUST45136,No
CUST45146,No
CUST45153,No
CUST45155,No
CUST45157,Yes
CUST45160,No
CUST45165,No
CUST45166,No
CUST45175,No
CUST45182,Yes
CUST45185,Yes
CUST45189,No
CUST45191,No
CUST45193,No
CUST45203,Yes
CUST45209,No
CUST45212,Yes
CUST45216,No
CUST45223,No
CUST45231,No
CUST45236,No
CUST45240,No
CUST45243,No
CUST45248,Yes
CUST45255,Yes
CUST45259,No
CUST45263,No
CUST45264,No
CUST45270,No
CUST45273,No
CUST45282,No
CUST45291,No
CUST45293,No
CUST45302,No
CUST45311,No
CUST45317,No
CUST45328,No
CUST45334,Yes
CUST45341,No
CUST45344,Yes
CUST45359,No
CUST45364,Yes
CUST45365,No
CUST45369,No
CUST45371,No
CUST45373,Yes
CUST45380,No
CUST45385,Yes
CUST45387,No
CUST45388,No
CUST45391,No
CUST45397,Yes
CUST45402,Yes
CUST45403,No
CUST45411,No
CUST45412,Yes
CUST45426,No
CUST45432,No
CUST45435,No
CUST45441,Yes
CUST45454,No
CUST45457,No
CUST45461,Yes
CUST45462,No
CUST45477,Yes
CUST45494,Yes
CUST45507,No
CUST45510,No
CUST45515,No
CUST45522,No
CUST45524,No
CUST45525,No
CUST45535,No
CUST45543,No
CUST45544,Yes
CUST45560,No
CUST45569,No
CUST45571,No
CUST45572,No
CUST45578,No
CUST45579,No
CUST45580,No
CUST45591,Yes
CUST45600,No
CUST45619,No
CUST45626,No
CUST45640,No
CUST45645,No
CUST45651,Yes
CUST45661,Yes
CUST45676,Yes
CUST45682,No
CUST45687,No
CUST45688,No
CUST45690,No
CUST45696,Yes
CUST45699,No
CUST45709,No
CUST45712,Yes
CUST45714,No
CUST45731,Yes
CUST45734,No
CUST45736,No
CUST45740,No
CUST45741,No
CUST45749,No
CUST45751,No
CUST45754,Yes
CUST45756,Yes
CUST45761,No
CUST45763,Yes
CUST45765,No
CUST45779,No
CUST45788,No
CUST45789,No
CUST45796,No
CUST45804,Yes
CUST45805,No
CUST45810,No
CUST45818,Yes
CUST45822,No
CUST45834,Yes
CUST45842,Yes
CUST45844,No
CUST45845,Yes
CUST45850,No
CUST45857,Yes
CUST45864,No
CUST45866,No
CUST45869,Yes
CUST45871,No
CUST45873,No
CUST45876,No
CUST45880,Yes
CUST45882,No
CUST45886,No
CUST45890,Yes
CUST45896,No
CUST45904,No
CUST45907,No
CUST45913,No
CUST45915,No
CUST45916,No
CUST45923,No
CUST45930,No
CUST45931,No
CUST45932,No
CUST45934,No
CUST45937,No
CUST45947,No
CUST45953,No
CUST45962,No
CUST45964,No
CUST45978,No
CUST45982,No
CUST45983,No
CUST46000,No
CUST46008,Yes
CUST46010,No
CUST46011,No
CUST46013,No
CUST46024,No
CUST46043,No
CUST46046,No
CUST46052,No
CUST46058,Yes
CUST46063,Yes
CUST46070,Yes
CUST46075,Yes
CUST46078,Yes
CUST46082,Yes
CUST46087,No
CUST46091,No
CUST46093,No
CUST46099,No
CUST46122,No
CUST46131,No
CUST46141,No
CUST46146,No
CUST46148,No
CUST46156,Yes
CUST46171,No
CUST46186,No
CUST46197,Yes
CUST46199,No
CUST46205,No
CUST46210,Yes
CUST46215,No
CUST46227,Yes
CUST46230,No
CUST46239,No
CUST46260,No
CUST46264,No
CUST46274,Yes
CUST46286,No
CUST46292,Yes
CUST46301,No
CUST46303,No
CUST46308,No
CUST46313,No
CUST46314,No
CUST46319,No
CUST46321,No
CUST46326,No
CUST46327,No
CUST46340,No
CUST46341,No
CUST46344,No
CUST46349,No
CUST46351,Yes
CUST46358,No
CUST46362,No
CUST46368,Yes
CUST46375,Yes
CUST46378,No
CUST46382,No
CUST46383,No
CUST46392,No
CUST46393,No
CUST46397,No
CUST46404,No
CUST46405,No
CUST46407,No
CUST46411,No
CUST46417,No
CUST46418,No
CUST46419,No
CUST46420,No
CUST46437,No
CUST46456,No
CUST46460,No
CUST46461,No
CUST46467,No
CUST46480,Yes
CUST46496,No
CUST46503,Yes
CUST46506,No
CUST46513,No
CUST46530,Yes
CUST46537,No
CUST46540,No
CUST46544,Yes
CUST46557,No
CUST46572,Yes
CUST46576,No
CUST46579,No
CUST46583,No
CUST46584,No
CUST46602,No
CUST46608,No
CUST46613,No
CUST46615,No
CUST46620,No
CUST46623,No
CUST46630,Yes
CUST46639,Yes
CUST46641,Yes
CUST46656,No
CUST46658,No
CUST46664,No
CUST46666,No
CUST46675,Yes
CUST46678,No
CUST46699,Yes
CUST46725,No
CUST46731,No
CUST46733,No
CUST46737,Yes
CUST46738,No
CUST46752,No
CUST46753,No
CUST46765,No
CUST46781,Yes
CUST46783,No
CUST46786,No
CUST46791,Yes
CUST46793,No
CUST46801,No
CUST46812,No
CUST46824,No
CUST46834,No
CUST46839,Yes
CUST46869,No
CUST46870,No
CUST46876,No
CUST46893,No
CUST46898,Yes
CUST46899,No
CUST46908,No
CUST46912,No
CUST46914,No
CUST46917,No
CUST46922,No
CUST46926,No
CUST46933,Yes
CUST46938,No
CUST46940,No
CUST46942,Yes
CUST46944,No
CUST46951,No
CUST46952,No
CUST46954,Yes
CUST46957,No
CUST46961,No
CUST46965,No
CUST46973,Yes
CUST46975,No
CUST46977,Yes
CUST46983,Yes
CUST46988,No
CUST47001,Yes
CUST47002,No
CUST47006,Yes
CUST47010,No
CUST47011,No
CUST47013,Yes
CUST47022,No
CUST47023,No
CUST47035,No
CUST47054,Yes
CUST47056,No
CUST47059,No
CUST47061,No
CUST47066,No
CUST47074,No
CUST47078,Yes
CUST47098,No
CUST47100,No
CUST47115,No
CUST47120,No
CUST47122,No
CUST47125,No
CUST47129,No
CUST47134,No
CUST47140,Yes
CUST47142,No
CUST47143,No
CUST47149,No
CUST47150,No
CUST47153,No
CUST47154,No
CUST47158,No
CUST47163,No
CUST47168,No
CUST47188,No
CUST47209,No
CUST47216,No
CUST47224,No
CUST47234,No
CUST47247,No
CUST47255,No
CUST47256,No
CUST47263,No
CUST47299,No
CUST47311,No
CUST47327,No
CUST47330,Yes
CUST47344,No
CUST47345,No
CUST47359,No
CUST47363,No
CUST47364,No
CUST47370,Yes
CUST47384,No
CUST47385,No
CUST47392,Yes
CUST47401,No
CUST47402,No
CUST47404,Yes
CUST47405,No
CUST47410,No
CUST47416,No
CUST47420,Yes
CUST47435,Yes
CUST47437,No
CUST47438,No
CUST47439,No
CUST47443,No
CUST47453,No
CUST47455,Yes
CUST47457,No
CUST47458,No
CUST47460,Yes
CUST47466,Yes
CUST47484,No
CUST47489,No
CUST47495,No
CUST47497,No
CUST47515,No
CUST47518,No
CUST47523,No
CUST47524,Yes
CUST47526,No
CUST47529,Yes
CUST47540,Yes
CUST47544,No
CUST47558,No
CUST47562,No
CUST47566,No
CUST47573,No
CUST47580,No
CUST47585,No
CUST47586,Yes
CUST47597,No
CUST47598,Yes
CUST47600,No
CUST47641,No
CUST47653,No
CUST47663,No
CUST47666,No
CUST47673,No
CUST47674,No
CUST47684,No
CUST47685,Yes
CUST47687,No
CUST47692,No
CUST47698,No
CUST47703,No
CUST47707,No
CUST47717,Yes
CUST47718,No
CUST47731,Yes
CUST47736,No
CUST47748,No
CUST47755,No
CUST47767,No
CUST47770,No
CUST47783,No
CUST47792,No
CUST47795,No
CUST47800,Yes
CUST47816,Yes
CUST47818,No
CUST47820,No
CUST47835,Yes
CUST47856,No
CUST47857,No
CUST47863,No
CUST47869,Yes
CUST47874,Yes
CUST47875,No
CUST47890,No
CUST47891,No
CUST47892,No
CUST47896,No
CUST47898,Yes
CUST47900,No
CUST47909,No
CUST47913,No
CUST47921,No
CUST47945,Yes
CUST47946,No
CUST47947,No
CUST47965,No
CUST47971,No
CUST47972,No
CUST47988,No
CUST48001,No
CUST48005,No
CUST48007,No
CUST48023,No
CUST48024,No
CUST48040,No
CUST48041,No
CUST48044,No
CUST48047,No
CUST48048,No
CUST48056,No
CUST48068,No
CUST48077,No
CUST48080,No
CUST48087,No
CUST48094,No
CUST48100,No
CUST48101,Yes
CUST48103,No
CUST48112,No
CUST48134,No
CUST48135,No
CUST48143,No
CUST48144,Yes
CUST48155,Yes
CUST48160,No
CUST48167,No
CUST48169,No
CUST48191,No
CUST48192,No
CUST48197,Yes
CUST48198,No
CUST48206,Yes
CUST48209,Yes
CUST48210,No
CUST48211,No
CUST48215,No
CUST48219,No
CUST48221,Yes
CUST48236,No
CUST48240,Yes
CUST48241,Yes
CUST48243,No
CUST48245,No
CUST48248,No
CUST48255,No
CUST48274,No
CUST48288,No
CUST48291,Yes
CUST48300,Yes
CUST48304,Yes
CUST48319,No
CUST48322,No
CUST48323,No
CUST48328,No
CUST48339,No
CUST48340,No
CUST48348,No
CUST48349,No
CUST48355,No
CUST48357,No
CUST48359,No
CUST48362,No
CUST48364,No
CUST48367,No
CUST48372,No
CUST48382,No
CUST48386,No
CUST48389,No
CUST48390,No
CUST48397,No
CUST48402,No
CUST48418,No
CUST48427,No
CUST48430,Yes
CUST48433,Yes
CUST48435,No
CUST48437,No
CUST48443,Yes
CUST48445,No
CUST48452,No
CUST48455,No
CUST48471,No
CUST48474,No
CUST48475,No
CUST48476,No
CUST48482,No
CUST48493,Yes
CUST48495,Yes
CUST48506,Yes
CUST48519,No
CUST48523,No
CUST48531,No
CUST48542,No
CUST48547,Yes
CUST48549,No
CUST48550,No
CUST48556,No
CUST48558,Yes
CUST48560,No
CUST48561,No
CUST48562,No
CUST48565,Yes
CUST48566,No
CUST48572,No
CUST48581,No
CUST48584,No
CUST48588,No
CUST48596,No
CUST48600,No
CUST48606,No
CUST48607,No
CUST48625,No
CUST48629,Yes
CUST48634,Yes
CUST48636,No
CUST48645,No
CUST48646,No
CUST48652,No
CUST48654,Yes
CUST48664,No
CUST48666,No
CUST48670,No
CUST48671,No
CUST48680,Yes
CUST48684,Yes
CUST48685,Yes
CUST48695,No
CUST48705,No
CUST48706,No
CUST48710,No
CUST48725,Yes
CUST48729,No
CUST48731,No
CUST48734,No
CUST48741,Yes
CUST48743,No
CUST48744,No
CUST48755,No
CUST48761,No
CUST48767,No
CUST48776,Yes
CUST48779,No
CUST48780,No
CUST48782,Yes
CUST48786,No
CUST48790,Yes
CUST48800,No
CUST48801,Yes
CUST48803,No
CUST48804,Yes
CUST48807,No
CUST48817,No
CUST48833,No
CUST48843,Yes
CUST48844,Yes
CUST48846,No
CUST48850,No
CUST48853,Yes
CUST48867,No
CUST48869,No
CUST48871,No
CUST48873,No
CUST48875,No
CUST48877,No
CUST48893,No
CUST48899,Yes
CUST48908,No
CUST48910,No
CUST48920,No
CUST48934,No
CUST48939,No
CUST48942,No
CUST48948,No
CUST48957,No
CUST48959,No
CUST48960,Yes
CUST48968,No
CUST48975,No
CUST48977,No
CUST48980,No
CUST48981,No
CUST48982,No
CUST48985,Yes
CUST48993,No
CUST48994,No
CUST48997,No
CUST48998,No
CUST49004,No
CUST49008,No
CUST49017,No
CUST49019,No
CUST49025,No
CUST49031,No
CUST49040,No
CUST49041,Yes
CUST49045,No
CUST49049,No
CUST49052,No
CUST49057,No
CUST49061,No
CUST49065,Yes
CUST49082,Yes
CUST49091,No
CUST49094,Yes
CUST49106,No
CUST49122,Yes
CUST49129,No
CUST49130,No
CUST49135,No
CUST49141,No
CUST49147,No
CUST49154,Yes
CUST49158,No
CUST49175,No
CUST49182,No
CUST49184,No
CUST49192,No
CUST49193,Yes
CUST49194,Yes
CUST49196,No
CUST49217,Yes
CUST49221,Yes
CUST49226,No
CUST49227,Yes
CUST49232,No
CUST49237,Yes
CUST49240,Yes
CUST49245,No
CUST49261,No
CUST49263,No
CUST49264,No
CUST49266,No
CUST49279,Yes
CUST49283,No
CUST49284,No
CUST49305,No
CUST49311,Yes
CUST49332,No
CUST49341,No
CUST49346,No
CUST49348,No
CUST49361,Yes
CUST49365,No
CUST49388,No
CUST49391,No
CUST49400,No
CUST49421,No
CUST49423,No
CUST49435,No
CUST49448,No
CUST49475,No
CUST49480,Yes
CUST49481,No
CUST49487,No
CUST49494,No
CUST49497,Yes
CUST49498,No
CUST49500,No
CUST49502,Yes
CUST49504,No
CUST49512,No
CUST49518,No
CUST49519,No
CUST49522,No
CUST49523,No
CUST49527,No
CUST49533,Yes
CUST49543,No
CUST49544,No
CUST49546,No
CUST49555,No
CUST49558,No
CUST49562,Yes
CUST49589,Yes
CUST49604,No
CUST49611,Yes
CUST49619,No
CUST49623,Yes
CUST49628,No
CUST49634,No
CUST49638,No
CUST49648,No
CUST49653,No
CUST49662,No
CUST49667,No
CUST49670,No
CUST49676,No
CUST49677,No
CUST49680,No
CUST49683,No
CUST49685,No
CUST49690,No
CUST49706,No
CUST49711,No
CUST49712,No
CUST49713,No
CUST49721,Yes
CUST49723,No
CUST49725,No
CUST49733,Yes
CUST49740,No
CUST49752,Yes
CUST49761,No
CUST49778,No
CUST49790,No
CUST49791,No
CUST49792,No
CUST49795,No
CUST49798,No
CUST49807,No
CUST49812,No
CUST49814,No
CUST49817,Yes
CUST49818,Yes
CUST49820,No
CUST49832,No
CUST49841,No
CUST49846,No
CUST49858,No
CUST49859,No
CUST49867,Yes
CUST49885,No
CUST49886,No
CUST49889,No
CUST49898,No
CUST49900,Yes
CUST49904,No
CUST49906,No
CUST49915,No
CUST49919,No
CUST49928,No
CUST49929,No
CUST49937,No
CUST49939,No
CUST49943,Yes
CUST49944,No
CUST49948,No
CUST49959,No
CUST49973,No
CUST49984,No
CUST49987,No
CUST49998,No
CUST50001,No
CUST50005,No
CUST50007,No
CUST50013,No
CUST50017,No
CUST50020,Yes
CUST50027,No
CUST50040,No
CUST50042,No
CUST50043,No
CUST50045,No
CUST50075,No
CUST50083,No
CUST50088,Yes
CUST50091,No
CUST50096,No
CUST50104,Yes
CUST50106,No
CUST50112,Yes
CUST50115,Yes
CUST50126,No
CUST50132,No
CUST50133,No
CUST50146,No
CUST50152,No
CUST50165,No
CUST50168,No
CUST50179,Yes
CUST50180,No
CUST50187,Yes
CUST50190,No
CUST50193,No
CUST50200,Yes
CUST50206,Yes
CUST50230,No
CUST50231,No
CUST50232,No
CUST50234,No
CUST50238,Yes
CUST50241,No
CUST50242,No
CUST50243,Yes
CUST50251,No
CUST50254,No
CUST50257,No
CUST50258,No
CUST50262,Yes
CUST50266,No
CUST50273,No
CUST50278,No
CUST50290,Yes
CUST50299,No
CUST50308,No
CUST50309,No
CUST50322,No
CUST50343,No
CUST50348,Yes
CUST50354,No
CUST50364,Yes
CUST50365,No
CUST50372,No
CUST50378,No
CUST50383,No
CUST50387,No
CUST50388,No
CUST50394,No
CUST50411,No
CUST50419,Yes
CUST50421,No
CUST50430,Yes
CUST50440,No
CUST50441,Yes
CUST50453,No
CUST50455,No
CUST50468,No
CUST50482,No
CUST50494,No
CUST50495,No
CUST50496,Yes
CUST50497,No
CUST50499,Yes
CUST50510,Yes
CUST50514,No
CUST50515,No
CUST50545,No
CUST50551,Yes
CUST50554,No
CUST50562,No
CUST50567,No
CUST50574,No
CUST50582,No
CUST50602,No
CUST50607,No
CUST50614,No
CUST50618,Yes
CUST50620,Yes
CUST50628,Yes
CUST50629,Yes
CUST50631,Yes
CUST50632,No
CUST50637,No
CUST50658,No
CUST50662,No
CUST50663,No
CUST50674,Yes
CUST50675,No
CUST50679,No
CUST50682,No
CUST50688,Yes
CUST50695,No
CUST50700,No
CUST50701,No
CUST50705,No
CUST50707,No
CUST50709,No
CUST50710,No
CUST50717,Yes
CUST50719,No
CUST50721,No
CUST50726,Yes
CUST50732,No
CUST50739,No
CUST50765,No
CUST50769,No
CUST50775,No
CUST50780,No
CUST50798,No
CUST50799,No
CUST50801,No
CUST50823,Yes
CUST50837,Yes
CUST50843,Yes
CUST50847,No
CUST50851,No
CUST50856,No
CUST50860,Yes
CUST50863,No
CUST50870,Yes
CUST50879,No
CUST50887,No
CUST50891,No
CUST50900,No
CUST50903,No
CUST50908,No
CUST50914,No
CUST50935,No
CUST50937,Yes
CUST50944,No
CUST50945,Yes
CUST50951,No
CUST50974,No
CUST50975,No
CUST50977,Yes
CUST50983,Yes
CUST50986,Yes
CUST50999,No
CUST51012,No
CUST51013,No
CUST51014,No
CUST51016,No
CUST51026,No
CUST51035,No
CUST51045,No
CUST51059,Yes
CUST51061,No
CUST51063,Yes
CUST51069,No
CUST51073,No
CUST51075,No
CUST51076,No
CUST51084,Yes
CUST51087,No
CUST51103,No
CUST51104,No
CUST51105,No
CUST51111,No
CUST51119,Yes
CUST51120,No
CUST51141,No
CUST51144,No
CUST51147,No
CUST51148,No
CUST51167,No
CUST51168,No
CUST51182,No
CUST51188,No
CUST51196,No
CUST51212,No
CUST51219,No
CUST51224,No
CUST51230,No
CUST51232,No
CUST51233,No
CUST51247,No
CUST51256,Yes
CUST51257,No
CUST51259,Yes
CUST51260,No
CUST51269,No
CUST51272,No
CUST51279,Yes
CUST51291,No
CUST51293,No
CUST51313,No
CUST51317,No
CUST51320,No
CUST51325,No
CUST51334,No
CUST51339,Yes
CUST51348,No
CUST51353,Yes
CUST51354,No
CUST51356,No
CUST51359,No
CUST51364,Yes
CUST51365,No
CUST51372,No
CUST51377,Yes
CUST51378,No
CUST51384,No
CUST51389,No
CUST51414,No
CUST51423,No
CUST51432,No
CUST51435,Yes
CUST51437,No
CUST51440,No
CUST51443,No
CUST51452,No
CUST51453,No
CUST51458,No
CUST51463,No
CUST51473,No
CUST51474,No
CUST51476,No
CUST51479,No
CUST51480,Yes
CUST51483,No
CUST51498,No
CUST51501,No
CUST51514,No
CUST51534,No
CUST51548,No
CUST51552,No
CUST51553,No
CUST51555,No
CUST51557,No
CUST51563,No
CUST51564,No
CUST51573,No
CUST51577,Yes
CUST51578,No
CUST51580,Yes
CUST51584,No
CUST51586,No
CUST51591,Yes
CUST51592,No
CUST51601,Yes
CUST51602,No
CUST51634,Yes
CUST51645,No
CUST51651,No
CUST51656,No
CUST51658,No
CUST51660,No
CUST51662,No
CUST51663,No
CUST51668,Yes
CUST51671,No
CUST51677,Yes
CUST51695,Yes
CUST51696,Yes
CUST51702,No
CUST51706,No
CUST51709,No
CUST51727,No
CUST51735,No
CUST51743,No
CUST51753,Yes
CUST51767,Yes
CUST51768,No
CUST51770,No
CUST51773,No
CUST51788,No
CUST51791,No
CUST51792,Yes
CUST51796,No
CUST51803,No
CUST51804,No
CUST51809,No
CUST51810,No
CUST51826,No
CUST51835,No
CUST51859,No
CUST51861,No
CUST51869,Yes
CUST51878,No
CUST51880,No
CUST51881,No
CUST51892,No
CUST51909,No
CUST51911,No
CUST51912,No
CUST51933,No
CUST51935,No
CUST51936,Yes
CUST51946,No
CUST51950,No
CUST51960,No
CUST51965,No
CUST51976,No
CUST51990,No
CUST51993,No
CUST51996,No
CUST52000,No
CUST52001,No
CUST52009,No
CUST52012,Yes
CUST52025,No
CUST52028,Yes
CUST52041,No
CUST52061,No
CUST52069,No
CUST52084,No
CUST52091,Yes
CUST52093,Yes
CUST52102,Yes
CUST52112,No
CUST52115,No
CUST52117,No
CUST52123,No
CUST52131,No
CUST52144,Yes
CUST52148,Yes
CUST52151,No
CUST52162,No
CUST52166,No
CUST52170,Yes
CUST52179,No
CUST52182,No
CUST52195,No
CUST52211,No
CUST52212,No
CUST52224,Yes
CUST52228,No
CUST52237,No
CUST52238,Yes
CUST52240,No
CUST52242,No
CUST52244,No
CUST52246,Yes
CUST52255,No
CUST52256,No
CUST52259,Yes
CUST52265,No
CUST52276,Yes
CUST52282,No
CUST52283,No
CUST52285,No
CUST52286,No
CUST52290,No
CUST52292,No
CUST52314,No
CUST52326,Yes
CUST52327,No
CUST52330,Yes
CUST52337,Yes
CUST52338,No
CUST52345,No
CUST52371,No
CUST52372,Yes
CUST52382,No
CUST52394,No
CUST52403,No
CUST52412,No
CUST52414,Yes
CUST52421,Yes
CUST52434,No
CUST52448,No
CUST52450,Yes
CUST52454,Yes
CUST52459,No
CUST52482,No
CUST52488,No
CUST52490,No
CUST52491,No
CUST52493,Yes
CUST52499,No
CUST52506,No
CUST52532,No
CUST52542,Yes
CUST52557,No
CUST52559,No
CUST52561,No
CUST52562,No
CUST52577,No
CUST52578,No
CUST52581,No
CUST52604,No
CUST52612,Yes
CUST52620,No
CUST52621,No
CUST52629,No
CUST52630,Yes
CUST52644,No
CUST52645,No
CUST52648,Yes
CUST52656,No
CUST52671,No
CUST52705,No
CUST52706,Yes
CUST52718,Yes
CUST52725,No
CUST52729,No
CUST52730,No
CUST52733,No
CUST52754,No
CUST52781,Yes
CUST52797,No
CUST52799,No
CUST52801,Yes
CUST52808,No
CUST52811,No
CUST52812,No
CUST52817,No
CUST52822,No
CUST52825,No
CUST52827,No
CUST52834,No
CUST52858,No
CUST52880,No
CUST52883,No
CUST52888,No
CUST52896,No
CUST52899,No
CUST52902,No
CUST52906,Yes
CUST52917,Yes
CUST52918,No
CUST52932,No
CUST52935,No
CUST52939,No
CUST52943,No
CUST52945,No
CUST52949,Yes
CUST52956,No
CUST52957,Yes
CUST52960,No
CUST52962,Yes
CUST52966,No
CUST52972,No
CUST52988,No
CUST52990,No
CUST52992,No
CUST53003,No
CUST53009,No
CUST53015,Yes
CUST53022,No
CUST53024,No
CUST53025,Yes
CUST53030,No
CUST53041,No
CUST53045,No
CUST53047,No
CUST53048,No
CUST53049,No
CUST53054,No
CUST53058,No
CUST53060,No
CUST53068,No
CUST53083,No
CUST53086,No
CUST53088,No
CUST53092,No
CUST53107,Yes
CUST53109,No
CUST53113,No
CUST53118,No
CUST53122,No
CUST53155,No
CUST53161,No
CUST53166,No
CUST53170,Yes
CUST53173,No
CUST53174,No
CUST53190,No
CUST53191,No
CUST53196,No
CUST53200,No
CUST53201,No
CUST53210,No
CUST53217,Yes
CUST53229,No
CUST53230,Yes
CUST53232,No
CUST53234,No
CUST53241,No
CUST53243,No
CUST53245,No
CUST53255,No
CUST53256,No
CUST53258,No
CUST53266,No
CUST53267,No
CUST53268,No
CUST53269,No
CUST53273,No
CUST53279,Yes
CUST53283,No
CUST53308,No
CUST53337,No
CUST53344,No
CUST53347,No
CUST53390,No
CUST53401,No
CUST53407,Yes
CUST53408,No
CUST53410,No
CUST53411,Yes
CUST53421,No
CUST53423,No
CUST53430,No
CUST53442,No
CUST53443,No
CUST53444,No
CUST53449,No
CUST53455,No
CUST53464,No
CUST53472,Yes
CUST53478,No
CUST53495,No
CUST53499,No
CUST53514,Yes
CUST53517,No
CUST53522,No
CUST53539,No
CUST53540,No
CUST53542,No
CUST53548,No
CUST53557,No
CUST53580,No
CUST53597,No
CUST53600,No
CUST53607,No
CUST53608,No
CUST53614,No
CUST53619,Yes
CUST53622,No
CUST53625,No
CUST53629,Yes
CUST53636,Yes
CUST53637,No
CUST53638,Yes
CUST53653,No
CUST53659,No
CUST53661,No
CUST53666,No
CUST53678,No
CUST53679,Yes
CUST53682,No
CUST53686,Yes
CUST53691,No
CUST53692,No
CUST53696,No
CUST53698,No
CUST53703,No
CUST53708,No
CUST53715,No
CUST53717,No
CUST53743,No
CUST53746,Yes
CUST53747,No
CUST53751,No
CUST53762,Yes
CUST53771,No
CUST53772,No
CUST53777,No
CUST53781,No
CUST53782,No
CUST53792,No
CUST53798,No
CUST53799,No
CUST53804,No
CUST53806,Yes
CUST53813,No
CUST53815,No
CUST53818,No
CUST53825,No
CUST53846,No
CUST53853,Yes
CUST53864,Yes
CUST53876,No
CUST53886,No
CUST53896,No
CUST53898,Yes
CUST53909,Yes
CUST53917,Yes
CUST53919,No
CUST53921,No
CUST53922,No
CUST53923,No
CUST53925,No
CUST53934,No
CUST53937,No
CUST53941,No
CUST53949,No
CUST53951,No
CUST53956,Yes
CUST53976,No
CUST53980,No
CUST53986,No
CUST53987,No
CUST53991,No
CUST53997,No
CUST53998,Yes
CUST54023,No
CUST54025,No
CUST54026,No
CUST54028,No
CUST54031,No
CUST54038,No
CUST54041,No
CUST54042,No
CUST54044,No
CUST54047,No
CUST54071,No
CUST54076,No
CUST54085,No
CUST54091,No
CUST54114,No
CUST54125,No
CUST54126,No
CUST54132,Yes
CUST54137,No
CUST54141,No
CUST54143,Yes
CUST54148,No
CUST54151,No
CUST54154,Yes
CUST54160,No
CUST54161,Yes
CUST54169,No
CUST54189,No
CUST54195,No
CUST54209,No
CUST54216,No
CUST54246,Yes
CUST54263,No
CUST54266,Yes
CUST54270,No
CUST54275,No
CUST54282,No
CUST54296,No
CUST54304,Yes
CUST54313,Yes
CUST54314,Yes
CUST54317,No
CUST54318,Yes
CUST54322,No
CUST54347,No
CUST54349,No
CUST54350,No
CUST54354,No
CUST54356,No
CUST54361,No
CUST54370,No
CUST54390,No
CUST54391,No
CUST54393,No
CUST54412,No
CUST54439,Yes
CUST54442,Yes
CUST54443,No
CUST54446,No
CUST54448,No
CUST54455,Yes
CUST54457,No
CUST54461,No
CUST54466,Yes
CUST54477,Yes
CUST54482,No
CUST54501,No
CUST54505,No
CUST54513,No
CUST54518,No
CUST54522,No
CUST54531,No
CUST54538,No
CUST54539,No
CUST54554,No
CUST54558,No
CUST54569,No
CUST54575,Yes
CUST54579,No
CUST54582,No
CUST54585,No
CUST54601,No
CUST54607,No
CUST54617,No
CUST54624,No
